latitude,longitude,smell_value,smell_description,feelings_symptoms,additional_comments,zip_code_id,zipcode,epoch time,date & time,date,sprague_miles,portland_pipeline_miles,south_portland_terminal_miles,gulf_oil_miles
43.6309,-70.2731,4,Gas,,,1018,04106,1588681779,Tue May  5 08:29:39 2020,05/05/20,0.7961062451271479,0.13262013502288372,0.7024555701263585,2.1423187873383878
43.63,-70.2728,4,,,,1018,04106,1588682167,Tue May  5 08:36:07 2020,05/05/20,0.8439368492837315,0.08313215846913087,0.747793894943507,2.1702443967846548
43.6355,-70.2851,5,Petroleum,,,1018,04106,1588687049,Tue May  5 09:57:29 2020,05/05/20,0.13499711373797055,0.8063513069905482,0.031225797950756837,2.492021492142209
43.6353,-70.2878,3,Petroleum,,,1018,04106,1588698141,Tue May  5 13:02:21 2020,05/05/20,0.14954776192404498,0.9187394517902854,0.13299071036370647,2.621348533332448
43.6308,-70.2862,3,Petroleum type odor,,"Within the week while working outside in my yard there have been strong petroleum type odors on three occasions.  They were strong enough for me to stop work, go online to find a reporting method and download this application.",1018,04106,1588698868,Tue May  5 13:14:28 2020,05/05/20,0.4434760601200554,0.7518501091343999,0.3577412079878891,2.6893450520879494
43.6347,-70.2693,3,"Oil, asphalt",Nausea,,1018,04106,1588702452,Tue May  5 14:14:12 2020,05/05/20,0.8734390929620899,0.3732128123202213,0.8049626177909819,1.8316351575320557
43.631,-70.2685,3,"Industrial, petroleum ",,,1018,04106,1588708092,Tue May  5 15:48:12 2020,05/05/20,0.9937132970410986,0.17399513991261864,0.9070638119021621,1.9630320066540676
43.6326,-70.2735,4,Gasoline,Throat and nose irritation,,1018,04106,1588851809,Thu May  7 07:43:29 2020,05/07/20,0.720206293551193,0.24128122615990324,0.6335638396517476,2.0871268441956095
43.6237,-70.2776,4,Petroleum ,,,1018,04106,1588859317,Thu May  7 09:48:37 2020,05/07/20,1.0330989681945024,0.5106319923107803,0.929406542497053,2.6410051639209087
43.6258,-70.2782,4,Tanks,,,1018,04106,1588860822,Thu May  7 10:13:42 2020,05/07/20,0.8895839013014862,0.43032615533171725,0.7854435296150666,2.5646747559389524
43.6355,-70.2863,3,Petroleum,,,1018,04106,1588868894,Thu May  7 12:28:14 2020,05/07/20,0.11838214969783228,0.858415428745728,0.058659134231238454,2.546947410027998
43.633,-70.2695,3,Oil/tar,,,1018,04106,1588937989,Fri May  8 07:39:49 2020,05/08/20,0.8947232815756414,0.2581395922723566,0.8160195476847484,1.9108492094894016
43.6517,-70.2686,4,Gas or oil,,,667,04102,1588962204,Fri May  8 14:23:24 2020,05/08/20,1.3409796754504693,1.541408576409932,1.3739122652998044,1.4513664730838345
43.6327,-70.2709,3,Oil tanks,,,1018,04106,1588963015,Fri May  8 14:36:55 2020,05/08/20,0.8362872710905427,0.22219517165200608,0.7542189835332562,1.978749594753795
43.6354,-70.2674,3,Gas,,,1018,04106,1588964652,Fri May  8 15:04:12 2020,05/08/20,0.959322153485493,0.4521722543562243,0.8963123260263425,1.7262908013823546
43.6284,-70.2918,5,Oil ,,,1018,04106,1588966950,Fri May  8 15:42:30 2020,05/08/20,0.6666375730298585,1.0296475614072234,0.6143930784824732,3.015148571580415
43.6476,-70.2703,4,Oil or gas,"Sore throat, choking feeling",This was about 24 hours ago,667,04102,1588968752,Fri May  8 16:12:32 2020,05/08/20,1.079757480619979,1.2529103460969386,1.1020509514906074,1.5438176791454918
43.6363,-70.2687,4,Industrial petroleum tank fumes ,Sore throat and headache ,,1018,04106,1588971933,Fri May  8 17:05:33 2020,05/08/20,0.8882678368308917,0.4878829587259054,0.8308731607622788,1.7438446564815981
43.6412,-70.29,3,,,,1018,04106,1588972492,Fri May  8 17:14:52 2020,05/08/20,0.32960126287486863,1.237800002767972,0.4341149964810022,2.5955087125789786
43.6312,-70.2718,4,Oil,,,1018,04106,1589024090,Sat May  9 07:34:50 2020,05/09/20,0.8408303766861467,0.12032475065193632,0.7503987211343085,2.07867527202953
43.63,-70.2696,5,Industrial - asphalt,"Headache, nose irritation ",,1018,04106,1589026423,Sat May  9 08:13:43 2020,05/09/20,0.9777648659775081,0.09140384818218301,0.8861105002957956,2.050452816131803
43.6316,-70.256,3,Oil. We have smelled it for the last 3 days. ,,,1018,04106,1589051090,Sat May  9 15:04:50 2020,05/09/20,1.5705269251647855,0.7791322639563577,1.4965596554466412,1.5265593784908322
43.6313,-70.2539,3,Oil. We’ve smelled it the last 3 days. ,,,1018,04106,1589051220,Sat May  9 15:07:00 2020,05/09/20,1.6775356043769358,0.8794660255513226,1.6037176193074423,1.4911502777373853
43.634,-70.2457,4,Burnt tar,"Sore throat, nausea ",,1018,04106,1589063897,Sat May  9 18:38:17 2020,05/09/20,2.049480868144811,1.318371583232483,1.9863647769127604,1.1631222691630603
43.6441,-70.233,3,Tanks gulf terminal ,,,1018,04106,1589071159,Sat May  9 20:39:19 2020,05/09/20,2.7151001646255764,2.1664873958418487,2.6777228334721648,0.5401885317925887
43.6259,-70.2884,4,Oil ,,,1018,04106,1589112249,Sun May 10 08:04:09 2020,05/10/20,0.7886648614841155,0.8920854801663124,0.7110057913660885,2.9638578168885537
43.631,-70.2431,3,Burning rubber,Headache ,,1018,04106,1589114986,Sun May 10 08:49:46 2020,05/10/20,2.209774789137259,1.415109609480163,2.1394323678010916,1.3418102230211382
43.633,-70.2666,3,Gas,,,1018,04106,1589131163,Sun May 10 13:19:23 2020,05/10/20,1.0330741017972656,0.33724564628109854,0.9573254579380286,1.7997050969926496
43.6348,-70.2691,5,"Industrial, gas or oil smell",Nausea dizziness ,,1018,04106,1589132045,Sun May 10 13:34:05 2020,05/10/20,0.8819192278601867,0.3826308098654928,0.8142254577523246,1.8194694349501033
43.6349,-70.2714,5,Industrial petroleum tank fumes ,"sore throat, eye irritation, headache ",,1018,04106,1589132226,Sun May 10 13:37:06 2020,05/10/20,0.7676966655366197,0.37354454431453665,0.6989678906105518,1.910016924857666
43.6282,-70.2526,4,Burning trash,,,1018,04106,1589142782,Sun May 10 16:33:02 2020,05/10/20,1.8032044153548772,0.9400263458538467,1.721663799065764,1.6561558445760842
43.6331,-70.2551,3,Oil smell ALL DAY. VERY ANNOYING. ,Headache. ,,1018,04106,1589145019,Sun May 10 17:10:19 2020,05/10/20,1.5924514813246178,0.8479064914634864,1.5239451430294584,1.4149159457322469
43.6257,-70.2938,3,Diesel fumes,,,1018,04106,1589151279,Sun May 10 18:54:39 2020,05/10/20,0.8780925245230513,1.157231436191945,0.8259435939172151,3.197349835941786
43.6334,-70.275,4,,,,1018,04106,1589205864,Mon May 11 10:04:24 2020,05/11/20,0.628588094441666,0.3275110281070162,0.5440321226063345,2.1175476376904463
43.6434,-70.2433,1,,,,1018,04106,1589229549,Mon May 11 16:39:09 2020,05/11/20,2.1994664462996196,1.699277930218984,2.1644276175555013,0.5067905165036768
43.6298,-70.2701,4,"Industrial, asphalt or pretroluim",,,1018,04106,1589293694,Tue May 12 10:28:14 2020,05/12/20,0.9636072665507837,0.06308683883795695,0.8706536902940947,2.078197837281996
43.6361,-70.2686,5,Petroleum tank fumes ,"Sore throat, headache, nausea ",,1018,04106,1589297101,Tue May 12 11:25:01 2020,05/12/20,0.8943438670884285,0.47595339493030164,0.8355689647334141,1.7473832063441714
43.6319,-70.2691,3,Oil tanks,,,1018,04106,1589299159,Tue May 12 11:59:19 2020,05/12/20,0.9407044163227372,0.19894048595205174,0.857079050463684,1.9440258741430019
43.6341,-70.2874,3,Petroleum/industrial,,,1018,04106,1589309593,Tue May 12 14:53:13 2020,05/12/20,0.22085860668760504,0.8669995146318181,0.1648590721119332,2.6370335412760415
43.6299,-70.2766,4,Rotten eggs/tar,,,1018,04106,1589312015,Tue May 12 15:33:35 2020,05/12/20,0.7045088664692524,0.26727751431576724,0.6026703115703427,2.3230224540184885
43.6327,-70.2685,4,Industrial asphalt,Nausea ,,1018,04106,1589314328,Tue May 12 16:12:08 2020,05/12/20,0.9488189714279798,0.26172303448504924,0.8697007151689605,1.8852859980482666
43.6328,-70.2745,3,Gas ,,,1018,04106,1589316794,Tue May 12 16:53:14 2020,05/12/20,0.6692655897877612,0.27914963622075645,0.5819229104773919,2.1200348802464872
43.6325,-70.2461,4,Burnt tar ,"Sore throat, nausea ",,1018,04106,1589344294,Wed May 13 00:31:34 2020,05/13/20,2.043554795516876,1.2780510757172434,1.9761671027573424,1.2685385228751591
43.6289,-70.2718,3,Oil offgas,Headache,,1018,04106,1589383440,Wed May 13 11:24:00 2020,05/13/20,0.9298312962810589,0.04872602409079165,0.8321759542058198,2.1829592479702926
43.6313,-70.2744,3,Gas ,,,1018,04106,1589389347,Wed May 13 13:02:27 2020,05/13/20,0.7266175658762435,0.199355323147933,0.6322674049699571,2.1767556846270333
43.6346,-70.2596,3,Gas,,,1018,04106,1589392874,Wed May 13 14:01:14 2020,05/13/20,1.35367765510139,0.6833217581315465,1.2893201039624056,1.471527238359284
43.6315,-70.2723,5,Gas,,,1018,04106,1589393312,Wed May 13 14:08:32 2020,05/13/20,0.8088326313755141,0.14728634579960426,0.7188660240433057,2.085133806283989
43.6346,-70.2871,4,Petroleum,,,1018,04106,1589394676,Wed May 13 14:31:16 2020,05/13/20,0.18389636244437904,0.8665367796182706,0.12912193159604965,2.6088992040205503
43.6309,-70.2852,3,petroleum,Nasal irritation ,,1018,04106,1589399233,Wed May 13 15:47:13 2020,05/13/20,0.44056113369249517,0.7030896067580339,0.34794118742537694,2.6426039458726445
43.6293,-70.2698,3,"Industrial, asphalt",,,1018,04106,1589407903,Wed May 13 18:11:43 2020,05/13/20,0.994950530678351,0.07586807306520335,0.9009064482527182,2.091025455161142
43.6317,-70.2706,4,Oil,,,1018,04106,1589411315,Wed May 13 19:08:35 2020,05/13/20,0.8779835592979017,0.15603996671040551,0.7914592213820374,2.0103182466616243
43.6282,-70.257,3,Oil from tanks ,,,1018,04106,1589414440,Wed May 13 20:00:40 2020,05/13/20,1.5983195087742006,0.7210581304652092,1.513826753573693,1.7539851200415026
43.6337,-70.2711,5,"Asphalt. Really bad, can’t be outside ",Eye irritation,,1018,04106,1589419171,Wed May 13 21:19:31 2020,05/13/20,0.8034680821767325,0.2906587618636101,0.7269057241416124,1.9451899779152015
43.6254,-70.2616,5,,,,1018,04106,1589424849,Wed May 13 22:54:09 2020,05/13/20,1.4861862943893627,0.5619463490222242,1.3917892816134996,2.0388755061276354
43.626,-70.2775,3,,,,1018,04106,1589427089,Wed May 13 23:31:29 2020,05/13/20,0.894268264753541,0.3940436870497275,0.7898311003490579,2.5292349249454094
43.6386,-70.2346,4,Oil or tar,,,1018,04106,1589448958,Thu May 14 05:35:58 2020,05/14/20,2.5947610873109377,1.9415828002998348,2.5441540785051755,0.8441539732066659
43.6337,-70.2691,4,Oil tanks,,,1018,04106,1589459314,Thu May 14 08:28:34 2020,05/14/20,0.8994162000730844,0.3105034795784396,0.8250195506184665,1.865155446541317
43.6346,-70.2684,4,Gas oil ,,,1018,04106,1589464938,Thu May 14 10:02:18 2020,05/14/20,0.9189714975861295,0.38127102014495057,0.8504983448190213,1.7995042196937396
43.6257,-70.2934,4,Nauseous ,,,1018,04106,1589467608,Thu May 14 10:46:48 2020,05/14/20,0.8698334522052327,1.1377374652608012,0.8157944762832557,3.180399020922675
43.6321,-70.2695,3,Petroleum tank fumes ,Sore throat,,1018,04106,1589478747,Thu May 14 13:52:27 2020,05/14/20,0.9168804387900596,0.2009260976645414,0.8336689348801365,1.950311341305539
43.6307,-70.2684,5,Industrial - asphalt,,,1018,04106,1589510309,Thu May 14 22:38:29 2020,05/14/20,1.007334702492597,0.16680197554251963,0.9196689521194196,1.9735099994236156
43.6292,-70.2833,4,,,,1018,04106,1589548626,Fri May 15 09:17:06 2020,05/15/20,0.5753557745527,0.6016343032924422,0.4760376841650855,2.624396050382773
43.6314,-70.2861,4,Petroleum and burned tire odor,,,1018,04106,1589567213,Fri May 15 14:26:53 2020,05/15/20,0.40214310848244605,0.753000399647929,0.31594127424780144,2.6644604588973917
43.6313,-70.2861,4,Burned tire smell ; very pungent; house invasion,,,1018,04106,1589567276,Fri May 15 14:27:56 2020,05/15/20,0.40905510757802,0.7518247048372577,0.3228020445543629,2.667851750596736
43.6429,-70.2459,5,Plastic burn smell ,headache,,1018,04106,1589581283,Fri May 15 18:21:23 2020,05/15/20,2.0651057527357586,1.5730448249269153,2.0297983303129787,0.595798107153072
43.632,-70.2804,5,Petroleum ,,Low fog cover,1018,04106,1589584980,Fri May 15 19:23:00 2020,05/15/20,0.46912468174090116,0.4877583386918153,0.3658088515439715,2.397520073165619
43.6268,-70.2926,5,Industrial,Eyes stinging and nose stinging,Very strong chemical odor.  Very overwhelming.  Couldn’t stay outside for more than a few minutes because my eyes were burning and the inside of my nose was burning.,1018,04106,1589621378,Sat May 16 05:29:38 2020,05/16/20,0.7840836068258557,1.083120226836419,0.7298747023662296,3.1062038114773336
43.6315,-70.2736,3,,,,1018,04106,1589631933,Sat May 16 08:25:33 2020,05/16/20,0.7527108479121438,0.18030743782908293,0.6605774039604332,2.1364876660016776
43.6287,-70.2692,4,Industrial - petroleum or tar,,,1018,04106,1589632132,Sat May 16 08:28:52 2020,05/16/20,1.043020506985985,0.11836571103448763,0.9481092391856064,2.098727404598773
43.6303,-70.2732,4,Oil,,,1018,04106,1589636920,Sat May 16 09:48:40 2020,05/16/20,0.8155342539837003,0.11047861147124535,0.7196956925397939,2.1723460376783748
43.6203,-70.2677,2,Asphalt ,Throat irritated ,,1018,04106,1589640837,Sat May 16 10:53:57 2020,05/16/20,1.498171177441177,0.6612390473401548,1.3943820755914207,2.5014809060630165
43.6258,-70.2915,4,Oil,Cough and headache ,,1018,04106,1589647271,Sat May 16 12:41:11 2020,05/16/20,0.8294728656597321,1.043697697951372,0.7665424402435638,3.096599906272476
43.6293,-70.2832,4,Petroleum smell every time the wind blows from northeast. Why the noticeable emissions?,,,1018,04106,1589650231,Sat May 16 13:30:31 2020,05/16/20,0.5700848736792762,0.5964298474588842,0.4703645351578672,2.6163952528605483
43.6304,-70.2734,5,"Gas, toxic gas",,,1018,04106,1589651368,Sat May 16 13:49:28 2020,05/16/20,0.8033676739141485,0.12261308600197728,0.7075328228650611,2.175719664811209
43.629,-70.2796,3,Petroleum tank fumes ,,,1018,04106,1589655461,Sat May 16 14:57:41 2020,05/16/20,0.6620834779524071,0.41747280970049966,0.5575828022137398,2.4805765698334175
43.6321,-70.2728,4,,,,1018,04106,1589660673,Sat May 16 16:24:33 2020,05/16/20,0.7670972728461559,0.19507802189020235,0.6790629901868771,2.079488739427164
43.6254,-70.2918,5,Propane ,,,1018,04106,1589679867,Sat May 16 21:44:27 2020,05/16/20,0.8604391424969423,1.0652976745955502,0.7979274768173401,3.1243287639742108
43.6293,-70.272,4,Asphalt ?,,,1018,04106,1589737108,Sun May 17 13:38:28 2020,05/17/20,0.9049903994916654,0.03814281060841556,0.8080532883737316,2.17179346564857
43.6309,-70.2959,4,Asphalt ,Throat irritated ,,1018,04106,1589750078,Sun May 17 17:14:38 2020,05/17/20,0.6454910702607931,1.2358729046941785,0.6349511965362782,3.1163214685629845
43.6298,-70.2699,1,,,,1018,04106,1589766832,Sun May 17 21:53:52 2020,05/17/20,0.9721003657451065,0.07261731482751997,0.8794120867414934,2.0708714520321494
43.6304,-70.2847,3,4;40 am awoken by a Petroleum  and asphalt smell. Disgusting smell.,,,1018,04106,1589791790,Mon May 18 04:49:50 2020,05/18/20,0.478656311357917,0.6742400184718231,0.3836344110820089,2.6388763623837472
43.6274,-70.279,4,Oil,,,1018,04106,1589802181,Mon May 18 07:43:01 2020,05/18/20,0.7730760835974858,0.41242846296792424,0.6687720553539982,2.5242071007236104
43.625,-70.2789,4,Petroleum’s ,,,1018,04106,1589802455,Mon May 18 07:47:35 2020,05/18/20,0.924239246191667,0.4919792741760126,0.8208995442485191,2.6275732290075164
43.6331,-70.284,2,Tar,None,,1018,04106,1589817689,Mon May 18 12:01:29 2020,05/18/20,0.30862348215779273,0.6832870793680296,0.20612109832136655,2.51575907541135
43.6437,-70.2425,1,,,,1018,04106,1589818804,Mon May 18 12:20:04 2020,05/18/20,2.242813850116677,1.7440447942261164,2.208288339656565,0.4740117423954545
43.6301,-70.2938,4,,,,1018,04106,1589837142,Mon May 18 17:25:42 2020,05/18/20,0.6156966127395151,1.1277105511565433,0.5866036488879017,3.046635354866559
43.6511,-70.2332,5,,,,1018,04106,1589845893,Mon May 18 19:51:33 2020,05/18/20,2.8307992172562098,2.422243377818969,2.81046827424049,0.32922170221351366
43.6265,-70.2949,3,Industrial,Burning in my nose,,1018,04106,1589849931,Mon May 18 20:58:51 2020,05/18/20,0.8543046662914267,1.2001274501892072,0.8104884029547392,3.215523852098319
43.6202,-70.2684,3,Asphalt ,Nose burn,,1018,04106,1589858094,Mon May 18 23:14:54 2020,05/18/20,1.482009967883879,0.6593305121684074,1.3779720550189418,2.5269888699003955
43.6311,-70.2856,4,,,,1018,04106,1589886415,Tue May 19 07:06:55 2020,05/19/20,0.4245061461527399,0.724911017289498,0.334438796269092,2.652957174017505
43.6301,-70.2839,4,Strong  Petroleum and asphalt odor ,,,1018,04106,1589886594,Tue May 19 07:09:54 2020,05/19/20,0.5074553688874718,0.6326730085950741,0.40920586569498363,2.6157517507929886
43.6294,-70.2849,4,Petroleum ,,,1018,04106,1589893770,Tue May 19 09:09:30 2020,05/19/20,0.5453916280516423,0.6814137602581937,0.4520849001548546,2.6839527509045764
43.6323,-70.2469,4,Burnt tar,"Headache, nausea ",,1018,04106,1589951266,Wed May 20 01:07:46 2020,05/20/20,2.0063275526220696,1.2363085458698406,1.9381608894943045,1.2925593597098919
43.6349,-70.244,4,Burning gas,Headache,,1018,04106,1589951328,Wed May 20 01:08:48 2020,05/20/20,2.1285093129097006,1.4163353239632421,2.068187879393332,1.082937224504952
43.6385,-70.2531,4,Gas/Industrial ,Sneezing/headache,,1018,04106,1589959712,Wed May 20 03:28:32 2020,05/20/20,1.6693029859740158,1.103048789172603,1.621145211361076,1.0541527378171833
43.6395,-70.2528,3,,,,1018,04106,1589970302,Wed May 20 06:25:02 2020,05/20/20,1.6893617582022453,1.1554989077112015,1.6450121911346907,0.9918276195894811
43.637,-70.2415,3,Petroleum ,,,1018,04106,1589972419,Wed May 20 07:00:19 2020,05/20/20,2.2476593170712262,1.5789772665187756,2.193320148106082,0.9203457278470432
43.6515,-70.2707,5,Tanker offloading in South Portland,Trouble breathing. I have asthma.,I noticed this smell again several times this week. The odor seems stronger this week than it has been in the past. I cannot be outside.,667,04102,1589973824,Wed May 20 07:23:44 2020,05/20/20,1.2627152013845464,1.5219693176477191,1.3011856600148313,1.5553930468520771
43.6291,-70.2571,3,Gas,,,1018,04106,1589974327,Wed May 20 07:32:07 2020,05/20/20,1.5704037225385348,0.71095641126736,1.4882187819479074,1.7027158308996502
43.6301,-70.2847,5,"Petroleum and asphalt smell is very heavy, again today",,,1018,04106,1589985683,Wed May 20 10:41:23 2020,05/20/20,0.4990895945973529,0.6726432930636653,0.4043262020435833,2.64973105511558
43.658,-70.2987,4,Petrochemical ,Irritated nose,,667,04102,1590095609,Thu May 21 17:13:29 2020,05/21/20,1.564221563463267,2.4016944701707934,1.6675569631518559,3.0024625521967687
43.6284,-70.2913,3,Industrial fumes,Eyes starting to water,,1018,04106,1590125725,Fri May 22 01:35:25 2020,05/22/20,0.6568857017387358,1.004685209711986,0.6014896781767655,2.9935144025188545
43.6283,-70.2914,4,Fumes like diesel or fuel of some sort,Burning sinuses and eyes,,1018,04106,1590129417,Fri May 22 02:36:57 2020,05/22/20,0.6651748064763853,1.0102229951779922,0.60998383751964,3.00133017391803
43.6347,-70.2696,3,Gas,,,1018,04106,1590149346,Fri May 22 08:09:06 2020,05/22/20,0.8587261885081507,0.36948736879144684,0.790030420997866,1.8438148966036978
43.6397,-70.2545,4,,,,1018,04106,1590193861,Fri May 22 20:31:01 2020,05/22/20,1.606081150176928,1.0973609585246555,1.5631760974878004,1.0404013022251384
43.6361,-70.2688,3,Petroleum tank fumes ,Headache ,,1018,04106,1590194623,Fri May 22 20:43:43 2020,05/22/20,0.8843695328616183,0.4732179554005866,0.8255581487322161,1.7556878404952547
43.6352,-70.2712,5,Industrial gas,Light headed,,1018,04106,1590194645,Fri May 22 20:44:05 2020,05/22/20,0.7734925603556261,0.3942799116378329,0.7071428245952087,1.8901988726733847
43.6339,-70.2703,3,Petroleum,,,1018,04106,1590195782,Fri May 22 21:03:02 2020,05/22/20,0.8378442207192077,0.3083458075114588,0.7634227765070601,1.9047065148781857
43.6483,-70.2261,3,Gulf,,,1018,04106,1590197124,Fri May 22 21:25:24 2020,05/22/20,3.1141724556436294,2.6091809847033574,3.083767882708609,0.6922810041752993
